income
-983.595
15964.75
25997.3926
31453.1014
34338.0171
36188.0683
38867.2296
54852.0324
84117.091
119431.8117
157392.2089
202254.7781
249497.8196
301101.1394
351216.5529
403933.4737
459253.0813
511054.2426
567365.8856
627781.071
680048.3476
723698.7087
768328.261
807712.1733
840500.7313
863951.5972
881623.8497
892755.4617
898214.3459
901156.4667
903935.4062
918072.0019
945655.7754
976830.216
1016418.481
1056029.246
1103118.948
1151254.638
1200815.325
1251530.88
1307949.554
1360928.817
1418224.713
1476331.125
1532464.285
1578410.518
1622632.604
1663962.598
1704882.173
1739062.422
1769294.678
1790635.147
1808349.235
1816710.366
1819443.89
1826061.99
1840383.609
1865240.817
1907164.553
1953622.369
2002756.045
2060455.68
2114369.39
2166156.529
2219224.488
2274599.355
2332901.832
2389596.944
2446809.042
2495109.498
2540604.872
2584255.744
2626353.865
2663584.46
2694161.838
2716300.532
2736987.379
2746116.193
2749129.316
2754343.023
2763431.856
2782997.73
2813963.89
2853019.78
2899254.34
2951266.311
3001022.515
3049966.157
3098730.695
3148702.474
3197028.267
3241890.883
3278718.359
3314047.541
3346096.485
3368930.86
3384646.011
3393973.869
3398888.853
3401472.382
3403201.388
3404334.527
3406462.453
3419628.156
3447851.262
3480937.728
3519169.311
3561026.271
3605575.345
3649861.844
3696604.907
3745499.96
3793679.746
3842273.821
3893740.76
3945939.071
3988585.512
4026182.905
4059681.244
4089218.919
4108046.777
4119634.737
4124609.922
4127449.622
4128692.688
4129867.67
4133164.652
4147045.318
4175849.185
4210575.081
4246932.376
4288030.626
4334666.749
4384802.822
4435857.341
4488085.986
4540805.828
4589896.734
4645468.14
4701127.337
4748837.447
4792697.852
4834196.943
4869780.416
4893804.814
4910086.069
4917331.874
4921118.071
4923401.15
4924606.323
4927424.785
4943714.691
4971791.665
5006601.017
5045422.256
5085061.521
5134483.412
5185774.782
5235431.585
5288692.344
5341056.548
5390353.778
5444259.951
5499413.076
5550211.605
5593369.636
5636911.68
5676873.199
5705221.02
5727470.321
5743301.223
5752069.821
5756121.572
5758710.755
5761890.224
5778725.209
5808874.442
5846006.283
5882161.448
5926855.85
5977016.583
6031336.355
6083955.173
6139504.054
6196403.633
6247050.425
6301312.691
6359003.495
6413762.444
6462940.093
6507620.878
6555551.417
6594681.859
6621142.76
6643144.044
6658234.839
6666203.565
6670391.316
6674066.623
6688229.252
6715322.931
6748819.997
6784790.612
6826875.842
6873288.256
6920540.829
6970120.144
7025197.278
7078453.843
7128721.096
7190327.893
7253266.733
7309258.336
7364337.667
7411962.647
7455563.776
7498812.606
7537852.686
7567532.439
7590800.217
7609951.959
7619423.399
7622312.625
7627480.084
7639111.099
7661035.933
7694913.994
7739724.684
7791584.76
7849354.613
7909021.467
7967389.594
8025534.36
8083334.407
8140180.458
8199898.514
8258326.079
8310048.491
8359160.808
8405376.879
8446976.796
8484170.342
8513631.393
8535259.241
8553694.552
8563483.293
8566896.371
8572672.142
8582980.413
8600115.896
8630277.119
8672888.244
8722841.952
8776002.526
8825443.612
8871544.723
8918255.843
8961607.987
9006332.631
9048805.687
9084782.615
9115115.755
9140770.351
9161496.782
9176871.646
9184791.181
9189545.363
9191966.85
9193907.281
9195396.113
9197932.447
9211913.571
9237313.744
9270882.265
9302852.093
9339081.569
9383469.659
9428481.805
9475784.016
9526550.884
9579559.46
9626915.446
9677340.493
9731753.084
9775848.229
9813130.371
9850505.257
9880271.374
9900319.93
9912956.867
9918324.424
9920851.678
9922325.658
9923719.891
9925985.735
9941977.613
9969651.321
10003002.02
10039956.87
10080306.13
10125983.58
10174613.53
10224472.2
10277457.64
10330858.46
10380509.62
10434910.14
10495953.29
10547485.3
10590740.61
10635274.14
10671913.74
10699743.68
10720053.34
10730600.18
10735663.38
10738219.15
10739967.53
10742572.57
10758153.93
10788223.11
10824186.6
10859774.14
10902333.83
10949483.67
10999744.86
11052108.07
11107432.44
11162224.39
11214467.18
11269946.73
11330675.7
11382695.8
11426952.64
11470693.23
11510142.99
11544025.96
11565662.32
11581042.27
11589010.76
11593450.81
11596187.63
11598774.69
11614032.49
11642609.65
11676471.57
11712258.27
11755919.32
11802566.27
11852212.51
11904149.56
11960498.2
12016328.73
12065128.39
12119967.92
12178597.28
12229144.95
12276459.22
12320624.84
12364580.98
12400296.4
12425405.94
12443540.46
12457257.26
12464381.85
12468603.1
12472860.53
12487051.34
12515018.52
12546451.5
12583314.34
12624113.82
12668218.67
12714768.42
12764319
12818247.89
12868406
12913301.98
12964311.2
13021704.13
13077918.59
13124878.16
13169515.77
13212150.89
13254709.92
13289482.55
13317693.27
13339380.94
13357967.69
13367075.97
13370699.5
13376254.12
13387664.38
13408814.46
13439580.71
13480773.2
13530791.24
13586271.45
13640250.04
13694769.55
13749938.43
13803780.49
13860577.15
13918313.53
13975674.45
14023704.26
14067770.89
14109825.74
14154232.21
14192758.87
14221658.02
14245987.02
14266418.19
14277254.52
14281061.66
14286017.02
14294520.56
14313607.43
14349562.16
14386691.48
14427614.42
14471870.88
14521909.5
14564490.36
14608124.19
14650594.53
14693333.18
14736737.46
14775743.6
14812524.99
14843688.27
14868610.8
14885454.87
14896546.27
14902204.39
14905915.7
14908088.26
14909751.37
14912047.9
14925100.97
14947522.41
14976410.25
15010708.64
15052474.48
15099354.22
15148504.46
15200219.63
15255549.38
15310513.56
15358121.2
15408402.62
15458142.55
15498003.92
15535685.67
15572557.11
15602404.15
15622655.66
15634813.05
15641587.11
15645240.84
15647461.76
15649232.07
15651692.99
15665367.08
15688380.65
15719610.2
15753973.4
15794932.08
15840056.63
15891314.31
15942438.42
15997718.03
16050840.41
16101590.58
16152934.98
16206842.27
16251454.64
16291627.01
16328307.76
16361050.56
16385071.86
16400455.31
16410199.46
16415397.45
16418333.53
16420679.35
16423177.68
16436850.42
16457016.39
16485761.86
16518439.38
16562388.52
16607466.1
16658078.37
16709028.98
16761850.83
16815680.57
16864863.48
16914769.9
16964117.12
17008644.36
17047410.34
17082283.82
17112816.7
17137134.05
17156046.16
17167548.46
17174720.59
17178644.55
17181324.31
17184315.2
17195175.07
17215652.69
17241616.83
17272503.62
17313882.81
17360817.22
17413808.34
17465776.72
17513579.27
17559599.31
17601993.13
17643638.19
17686591.07
17727198.2
17758865
17789459.57
17813163.62
17835850.14
17854150.65
17865320.51
17872695.3
17877739.5
17881231.39
17884122.14
17892073.21
17908304.07
17931965.36
17960387.48
17995353.31
18034532.47
18081002.6
18126019.57
18170856.5
18218388.15
18263647.47
18307268.16
18347008.7
18380854.58
18411456.06
18436234.22
18459007.87
18475960.54
18490583.65
18500877.58
18508086.38
18512624.11
18515615.62
18517379.27
18521375.38
18527399.6
18540668.35
18562201.77
18591203.8
18627173.4
18667170.15
18708137.64
18747547
18790027.49
18829096.84
18867655.03
18905767.72
18934188.36
18958669.09
18980798.49
19000714.48
19016309.16
19028620.62
19036357.48
19040766.27
19043015.52
19044428.59
19045323.07
19047860.17
19051966.23
19057312.75
19068063.82
19084522.93
19106487.96
19132219.84
19157425.63
19184239.39
19211667.56
19239169.08
19264043.39
19286916.52
19307060.02
19326761.43
19349444.24
19367606.43
19381046.3
19387919.83
19391603.22
19393740.74
19394951.74
19395603.53
19396582.85
19400413.85
19407270.52
19416600.97
19433053.3
19456575.87
19485451.16
19521181.93
19557322.54
19595079.6
19633053.88
19668136.01
19703930.57
19737566.8
19762436.46
19787851.39
19809327.7
19826620.64
19840291.65
19848032.41
19852173.19
19854789.78
19856390.16
19857765.07
19859672.07
19866001.21
19879580.42
19900177.96
19927563.16
19960620.96
19998650
20040765.97
20086571.73
20132508.21
20176661.89
20218300.37
20257955.95
20296890.5
20330660.83
20359411.96
20385725.18
20408678.81
20426953.15
20439032.12
20445754.06
20449466.02
20451519.87
20452812.62
20454450.15
20460147.6
20473424.27
20493572.42
20521864.51
20556624.19
20597701.04
20643995.33
20691116.77
20736819.05
20782026.58
20824544.32
20868259.97
20911836.59
20951417.04
20983048.53
21010906.23
21035359.54
21056997.15
21074103.12
21084923.1
21091590.71
21096292.54
21099152.54
21101494.18
21108786.01
21122362.87
21143572.68
21173633.4
21208985.39
21249430.38
21296030.99
21343327
21388649.01
21433709.78
21478560.49
21522448.07
21565463.72
21603708.41
21638491.05
21670480.76
21698392
21725379.56
21743440.31
21759327.05
21770476.98
21777305.19
21780899.65
21783106.48
21789251.3
21800784.55
21818627.27
21845844.16
21879037.9
21918631.78
21960551.19
22001669.92
22044929.56
22092030.97
22138335.32
22184695.28
22227788.83
22265305.74
22299540.07
22330464.12
22360206.48
22388105.14
22413059.77
22433721.71
22451262.71
22465622.69
22472169.71
22474265.16
22477709.09
22482437.26
22492793.63
22512646.1
22539022.69
22571166.23
22609538.12
22651031.31
22692432.34
22732901.22
22767578.58
22801957.11
22837990.08
22881228.71
22926383.26
22966931.8
22997525.8
